1.18791229,1.58397436, 0.58397436
1.19645842,1.53300951, 0.53300951
1.20500455,1.48498627, 0.48498627
1.21355068,1.44085205, 0.44085205
1.22209681,1.39430565, 0.39430565
1.23064294,1.35794718, 0.35794718
1.23918908,1.31826154, 0.31826154
1.24773521,1.28405113, 0.28405113
1.25628134,1.24798161, 0.24798161
1.26482747,1.21561360, 0.21561360
1.27337360,1.18297440, 0.18297440
1.28191973,1.15160166, 0.15160166
1.29046587,1.12435005, 0.12435005
1.29901200,1.10000466, 0.10000466
1.30755813,1.07399761, 0.07399761
1.31610426,1.04937742, 0.04937742
1.32465039,1.02774773, 0.02774773
1.33319652,1.00472290, 0.00472290
1.34174265,0.98491556,-0.01508444
1.35028879,0.96510369,-0.03489631
1.35883492,0.94830654,-0.05169346
1.36738105,0.92958285,-0.07041715
1.37592718,0.91552011,-0.08447989
1.38447331,0.90111748,-0.09888252
1.39301944,0.88684535,-0.11315465
1.40156558,0.87223599,-0.12776401
1.41011171,0.85991079,-0.14008921
1.41865784,0.84762911,-0.15237089
1.42720397,0.83627407,-0.16372593
1.43575010,0.82406373,-0.17593627
1.44429623,0.81455795,-0.18544205
1.45284236,0.80654675,-0.19345325
1.46138850,0.79716408,-0.20283592
1.46993463,0.78870687,-0.21129313
1.47848076,0.78340303,-0.21659697
1.48702689,0.77518004,-0.22481996
1.49557302,0.76891969,-0.23108031
1.50411915,0.76303668,-0.23696332
1.51266529,0.75759228,-0.24240772
1.52121142,0.75076638,-0.24923362
1.52975755,0.74928840,-0.25071160
1.53830368,0.74636359,-0.25363641
1.54684981,0.74405048,-0.25594952
1.55539594,0.74204345,-0.25795655
1.56394208,0.74081633,-0.25918367
1.57248821,0.73959894,-0.26040106
1.58103434,0.73877085,-0.26122915
1.58958047,0.73859800,-0.26140200
1.59812660,0.73909934,-0.26090066
1.60667273,0.73821226,-0.26178774
1.61521886,0.73961659,-0.26038341
1.62376500,0.74058034,-0.25941966
1.63231113,0.74463738,-0.25536262
1.64085726,0.74617319,-0.25382681
1.64940339,0.74995092,-0.25004908
1.65794952,0.75423486,-0.24576514
1.66649565,0.75862487,-0.24137513
1.67504179,0.76346038,-0.23653962
1.68358792,0.76739625,-0.23260375
1.69213405,0.77259013,-0.22740987
1.70068018,0.77797200,-0.22202800
1.70922631,0.78431610,-0.21568390
1.71777244,0.79064958,-0.20935042
1.72631857,0.79871377,-0.20128623
1.73486471,0.80371778,-0.19628222
1.74341084,0.81309224,-0.18690776
1.75195697,0.82159395,-0.17840605
1.76050310,0.82949632,-0.17050368
1.76904923,0.83913257,-0.16086743
1.77759536,0.84852802,-0.15147198
1.78614150,0.85904684,-0.14095316
1.79468763,0.86835561,-0.13164439
1.80323376,0.87846055,-0.12153945
1.81177989,0.88889508,-0.11110492
1.82032602,0.90060171,-0.09939829
1.82887215,0.91089014,-0.08910986
1.83741829,0.92254224,-0.07745776
1.84596442,0.93401872,-0.06598128
1.85451055,0.94631833,-0.05368167
1.86305668,0.95854551,-0.04145449
1.87160281,0.96946200,-0.03053800
1.88014894,0.98217421,-0.01782579
1.88869507,0.99277611,-0.00722389
1.89724121,1.00515547, 0.00515547
1.90578734,1.01583661, 0.01583661
1.91433347,1.02993776, 0.02993776
1.92287960,1.03950696, 0.03950696
1.93142573,1.05169306, 0.05169306
1.93997186,1.06308983, 0.06308983
1.94851800,1.07530672, 0.07530672
1.95706413,1.08775411, 0.08775411
1.96561026,1.09974110, 0.09974110
1.97415639,1.11208453, 0.11208453
1.98270252,1.12271609, 0.12271609
1.99124865,1.13522553, 0.13522553
1.99979478,1.14639164, 0.14639164
2.00834092,1.15763939, 0.15763939
2.01688705,1.16715756, 0.16715756
2.02543318,1.17571169, 0.17571169
2.03397931,1.18002432, 0.18002432
2.04252544,1.18544568, 0.18544568
2.05107157,1.18847084, 0.18847084
2.05961771,1.18906114, 0.18906114
2.06816384,1.18944342, 0.18944342
2.07670997,1.18882199, 0.18882199
2.08525610,1.18588849, 0.18588849
2.09380223,1.18398370, 0.18398370
2.10234836,1.18008277, 0.18008277
2.11089449,1.17652128, 0.17652128
2.11944063,1.17031339, 0.17031339
2.12798676,1.16506639, 0.16506639
2.13653289,1.15964773, 0.15964773
2.14507902,1.15236330, 0.15236330
2.15362515,1.14448809, 0.14448809
2.16217128,1.13756207, 0.13756207
2.17071742,1.13162320, 0.13162320
2.17926355,1.12360927, 0.12360927
2.18780968,1.11674183, 0.11674183
2.19635581,1.10848695, 0.10848695
2.20490194,1.10055412, 0.10055412
2.21344807,1.09309600, 0.09309600
2.22199421,1.08618530, 0.08618530
2.23054034,1.07823270, 0.07823270
2.23908647,1.07079256, 0.07079256
2.24763260,1.06419131, 0.06419131
2.25617873,1.05693863, 0.05693863
2.26472486,1.04985929, 0.04985929
2.27327099,1.04325251, 0.04325251
2.28181713,1.03698177, 0.03698177
2.29036326,1.02904697, 0.02904697
2.29890939,1.02454240, 0.02454240
2.30745552,1.01800218, 0.01800218
2.31600165,1.01290924, 0.01290924
2.32454778,1.00728169, 0.00728169
2.33309392,1.00081882, 0.00081882
2.34164005,0.99564271,-0.00435729
2.35018618,0.99086899,-0.00913101
2.35873231,0.98492127,-0.01507873
2.36727844,0.98014079,-0.01985921
2.37582457,0.97613143,-0.02386857
2.38437070,0.97130311,-0.02869689
2.39291684,0.96619611,-0.03380389
2.40146297,0.96218835,-0.03781165
2.41000910,0.95951315,-0.04048685
2.41855523,0.95548068,-0.04451932
2.42710136,0.95332122,-0.04667878
2.43564749,0.94892740,-0.05107260
2.44419363,0.94557156,-0.05442844
2.45273976,0.94280209,-0.05719791
2.46128589,0.94073225,-0.05926775
2.46983202,0.93804948,-0.06195052
2.47837815,0.93732225,-0.06267775
2.48692428,0.93503882,-0.06496118
2.49547041,0.93265046,-0.06734954
2.50401655,0.93219150,-0.06780850
2.51256268,0.92985382,-0.07014618
2.52110881,0.92855587,-0.07144413
2.52965494,0.92785910,-0.07214090
2.53820107,0.92710040,-0.07289960
2.54674720,0.92672566,-0.07327434
2.55529334,0.92720778,-0.07279222
2.56383947,0.92638347,-0.07361653
2.57238560,0.92609239,-0.07390761
2.58093173,0.92792869,-0.07207131
2.58947786,0.92822096,-0.07177904
2.59802399,0.92949967,-0.07050033
2.60657013,0.92894185,-0.07105815
2.61511626,0.92996600,-0.07003400
2.62366239,0.93181018,-0.06818982
2.63220852,0.93310874,-0.06689126
2.64075465,0.93462338,-0.06537662
2.64930078,0.93533685,-0.06466315
2.65784691,0.93722043,-0.06277957
2.66639305,0.93801999,-0.06198001
2.67493918,0.94113846,-0.05886154
2.68348531,0.94417575,-0.05582425
2.69203144,0.94603475,-0.05396525
2.70057757,0.94899489,-0.05100511
2.70912370,0.95264149,-0.04735851
2.71766984,0.95504940,-0.04495060
2.72621597,0.95805161,-0.04194839
2.73476210,0.96147220,-0.03852780
2.74330823,0.96398556,-0.03601444
2.75185436,0.96711545,-0.03288455
2.76040049,0.97025356,-0.02974644
2.76894662,0.97368936,-0.02631064
2.77749276,0.97600157,-0.02399843
2.78603889,0.97933690,-0.02066310
2.79458502,0.98326923,-0.01673077
2.80313115,0.98513909,-0.01486091
2.81167728,0.98882186,-0.01117814
2.82022341,0.99229689,-0.00770311
2.82876955,0.99449258,-0.00550742
2.83731568,0.99746179,-0.00253821
2.84586181,1.00151971, 0.00151971
2.85440794,1.00429865, 0.00429865
2.86295407,1.00772542, 0.00772542
2.87150020,1.01050969, 0.01050969
2.88004634,1.01380077, 0.01380077
2.88859247,1.01549346, 0.01549346
2.89713860,1.01863080, 0.01863080
2.90568473,1.02125544, 0.02125544
2.91423086,1.02397290, 0.02397290
2.92277699,1.02629542, 0.02629542
2.93132312,1.02900292, 0.02900292
2.93986926,1.02990393, 0.02990393
2.94841539,1.03286469, 0.03286469
2.95696152,1.03365146, 0.03365146
2.96550765,1.03451344, 0.03451344
2.97405378,1.03583812, 0.03583812
2.98259991,1.03734777, 0.03734777
2.99114605,1.03858080, 0.03858080
2.99969218,1.03983181, 0.03983181
3.00823831,1.04027775, 0.04027775
3.01678444,1.04175262, 0.04175262
3.02533057,1.04261057, 0.04261057
3.03387670,1.04233761, 0.04233761
3.04242283,1.04346134, 0.04346134
3.05096897,1.04357269, 0.04357269
3.05951510,1.04222299, 0.04222299
3.06806123,1.04152680, 0.04152680
3.07660736,1.04153099, 0.04153099
3.08515349,1.04045617, 0.04045617
3.09369962,1.04055681, 0.04055681
3.10224576,1.03887799, 0.03887799
3.11079189,1.03886425, 0.03886425
3.11933802,1.03667127, 0.03667127
3.12788415,1.03547771, 0.03547771
3.13643028,1.03323452, 0.03323452
3.14497641,1.03264059, 0.03264059
3.15352254,1.03128498, 0.03128498
3.16206868,1.02962098, 0.02962098
3.17061481,1.02804232, 0.02804232
3.17916094,1.02727928, 0.02727928
3.18770707,1.02521768, 0.02521768
3.19625320,1.02421358, 0.02421358
3.20479933,1.02227335, 0.02227335
3.21334547,1.01950033, 0.01950033
3.22189160,1.01730265, 0.01730265
3.23043773,1.01566430, 0.01566430
3.23898386,1.01441407, 0.01441407
3.24752999,1.01330752, 0.01330752
3.25607612,1.01081123, 0.01081123
3.26462226,1.00937192, 0.00937192
3.27316839,1.00756291, 0.00756291
3.28171452,1.00635277, 0.00635277
3.29026065,1.00489295, 0.00489295
3.29880678,1.00331383, 0.00331383
3.30735291,1.00168811, 0.00168811
3.31589904,1.00001615, 0.00001615
3.32444518,0.99848167,-0.00151833
3.33299131,0.99725278,-0.00274722
3.34153744,0.99649086,-0.00350914
3.35008357,0.99488347,-0.00511653
3.35862970,0.99352600,-0.00647400
3.36717583,0.99288086,-0.00711914
3.37572197,0.99242560,-0.00757440
3.38426810,0.99036415,-0.00963585
3.39281423,0.98980938,-0.01019062
3.40136036,0.98904547,-0.01095453
3.40990649,0.98765628,-0.01234372
3.41845262,0.98689320,-0.01310680
3.42699875,0.98580138,-0.01419862
3.43554489,0.98545676,-0.01454324
3.44409102,0.98394941,-0.01605059
3.45263715,0.98355312,-0.01644688
3.46118328,0.98197060,-0.01802940
3.46972941,0.98233130,-0.01766870
3.47827554,0.98097466,-0.01902534
3.48682168,0.98036645,-0.01963355
3.49536781,0.97963411,-0.02036589
3.50391394,0.97926397,-0.02073603
3.51246007,0.97826013,-0.02173987
3.52100620,0.97844606,-0.02155394
3.52955233,0.97830940,-0.02169060
3.53809847,0.97809989,-0.02190011
3.54664460,0.97786690,-0.02213310
3.55519073,0.97770081,-0.02229919
3.56373686,0.97756655,-0.02243345
3.57228299,0.97734839,-0.02265161
3.58082912,0.97812176,-0.02187824
3.58937525,0.97831694,-0.02168306
3.59792139,0.97827634,-0.02172366
3.60646752,0.97881059,-0.02118941
3.61501365,0.97942821,-0.02057179
3.62355978,0.98091269,-0.01908731
3.63210591,0.98126509,-0.01873491
3.64065204,0.98220926,-0.01779074
3.64919818,0.98345670,-0.01654330
3.65774431,0.98424155,-0.01575845
3.66629044,0.98561210,-0.01438790
3.67483657,0.98609783,-0.01390217
3.68338270,0.98675304,-0.01324696
3.69192883,0.98636907,-0.01363093
3.70047496,0.98832150,-0.01167850
3.70902110,0.98853794,-0.01146206
3.71756723,0.98910598,-0.01089402
3.72611336,0.98987206,-0.01012794
3.73465949,0.99134025,-0.00865975
3.74320562,0.99245037,-0.00754963
3.75175175,0.99337344,-0.00662656
3.76029789,0.99479217,-0.00520783
3.76884402,0.99555140,-0.00444860
3.77739015,0.99614932,-0.00385068
3.78593628,0.99672118,-0.00327882
3.79448241,0.99840576,-0.00159424
3.80302854,0.99923018,-0.00076982
3.81157467,1.00006383, 0.00006383
3.82012081,1.00119509, 0.00119509
3.82866694,1.00212473, 0.00212473
3.83721307,1.00238567, 0.00238567
3.84575920,1.00368752, 0.00368752
3.85430533,1.00387710, 0.00387710
3.86285146,1.00465730, 0.00465730
3.87139760,1.00578689, 0.00578689
3.87994373,1.00608650, 0.00608650
3.88848986,1.00733269, 0.00733269
3.89703599,1.00810987, 0.00810987
3.90558212,1.00875387, 0.00875387
3.91412825,1.00891119, 0.00891119
3.92267439,1.00985505, 0.00985505
3.93122052,1.00987162, 0.00987162
3.93976665,1.01058845, 0.01058845
3.94831278,1.01096873, 0.01096873
3.95685891,1.01101953, 0.01101953
3.96540504,1.01155586, 0.01155586
3.97395117,1.01129979, 0.01129979
3.98249731,1.01203485, 0.01203485
3.99104344,1.01215802, 0.01215802
3.99958957,1.01150110, 0.01150110
4.00813570,1.01165590, 0.01165590
4.01668183,1.01203866, 0.01203866
4.02522796,1.01115575, 0.01115575
4.03377410,1.01105661, 0.01105661
4.04232023,1.01069140, 0.01069140
4.05086636,1.01106924, 0.01106924
4.05941249,1.01136464, 0.01136464
4.06795862,1.01091438, 0.01091438
4.07650475,1.01086661, 0.01086661
4.08505088,1.01113289, 0.01113289
4.09359702,1.01005569, 0.01005569
4.10214315,1.01100615, 0.01100615
4.11068928,1.00966950, 0.00966950
4.11923541,1.00990471, 0.00990471
4.12778154,1.00972368, 0.00972368
4.13632767,1.00937281, 0.00937281
4.14487381,1.00886871, 0.00886871
4.15341994,1.00810363, 0.00810363
4.16196607,1.00778004, 0.00778004
4.17051220,1.00732700, 0.00732700
4.17905833,1.00733686, 0.00733686
4.18760446,1.00652545, 0.00652545
4.19615060,1.00623092, 0.00623092
4.20469673,1.00516715, 0.00516715
4.21324286,1.00448764, 0.00448764
4.22178899,1.00346167, 0.00346167
4.23033512,1.00269501, 0.00269501
4.23888125,1.00219268, 0.00219268
4.24742738,1.00145103, 0.00145103
4.25597352,1.00125794, 0.00125794
4.26451965,1.00061441, 0.00061441
4.27306578,0.99964816,-0.00035184
4.28161191,0.99967636,-0.00032364
4.29015804,1.00004994, 0.00004994
4.29870417,0.99992362,-0.00007638
4.30725031,0.99949965,-0.00050035
4.31579644,0.99898395,-0.00101605
4.32434257,0.99833050,-0.00166950
4.33288870,0.99791560,-0.00208440
4.34143483,0.99783760,-0.00216240
4.34998096,0.99775259,-0.00224741
4.35852709,0.99701260,-0.00298740
4.36707323,0.99702239,-0.00297761
